applied_voltage_v_vs_rhe,peroxide_current_density_mA_cm2,total_current_density_mA_cm2,four_electron_current_density_mA_cm2,ss_steps,ss_converged
-4.999999999999998890e-01,-5.905806382374503144e-02,-5.937069067545824863e-02,-3.126268517132171909e-04,2.000000000000000000e+00,1.000000000000000000e+00
-4.880499999999997618e-01,-5.902754110630200474e-02,-5.932596418301220448e-02,-2.984230767101997417e-04,2.000000000000000000e+00,1.000000000000000000e+00
-4.760999999999998566e-01,-5.900621825041121871e-02,-5.929108473291815756e-02,-2.848664825069388562e-04,2.000000000000000000e+00,1.000000000000000000e+00
-4.641499999999997295e-01,-5.899170148709514255e-02,-5.926362841684167104e-02,-2.719269297465284896e-04,2.000000000000000000e+00,1.000000000000000000e+00
-4.521999999999998243e-01,-5.898220569177220485e-02,-5.924178157093132335e-02,-2.595758791591185055e-04,2.000000000000000000e+00,1.000000000000000000e+00
-4.402499999999999192e-01,-5.897640033596399101e-02,-5.922418658674977882e-02,-2.477862507857878094e-04,2.000000000000000000e+00,1.000000000000000000e+00
-4.282999999999997920e-01,-5.897329442389721843e-02,-5.920982673318088418e-02,-2.365323092836657537e-04,2.000000000000000000e+00,1.000000000000000000e+00
-4.163499999999998868e-01,-5.897215055755013202e-02,-5.919794012601280186e-02,-2.257895684626698429e-04,2.000000000000000000e+00,1.000000000000000000e+00
-4.043999999999997597e-01,-5.897242076834467717e-02,-5.918795547848466898e-02,-2.155347101399918142e-04,2.000000000000000000e+00,1.000000000000000000e+00
-3.924499999999998545e-01,-5.897369861787902373e-02,-5.917944413166034701e-02,-2.057455137813232748e-04,2.000000000000000000e+00,1.000000000000000000e+00
-3.804999999999999494e-01,-5.897568346347478035e-02,-5.917208425785904641e-02,-1.964007943842660531e-04,2.000000000000000000e+00,1.000000000000000000e+00
-3.685499999999998222e-01,-5.897815382620692770e-02,-5.916563417297017458e-02,-1.874803467632468745e-04,2.000000000000000000e+00,1.000000000000000000e+00
-3.565999999999999170e-01,-5.898094757871594901e-02,-5.915991247361437888e-02,-1.789648948984298715e-04,2.000000000000000000e+00,1.000000000000000000e+00
-3.446500000000000119e-01,-5.898394725423892343e-02,-5.915478329960874304e-02,-1.708360453698196113e-04,2.000000000000000000e+00,1.000000000000000000e+00
-3.326999999999998847e-01,-5.898706921696302702e-02,-5.915014546111724281e-02,-1.630762441542157881e-04,2.000000000000000000e+00,1.000000000000000000e+00
-3.207499999999999796e-01,-5.899025576456776165e-02,-5.914592450081283120e-02,-1.556687362450695500e-04,2.000000000000000000e+00,1.000000000000000000e+00
-3.087999999999998524e-01,-5.899346948500623633e-02,-5.914206701269197897e-02,-1.485975276857426364e-04,2.000000000000000000e+00,1.000000000000000000e+00
-2.968499999999999472e-01,-5.899668938269068963e-02,-5.913853673238898129e-02,-1.418473496982916582e-04,2.000000000000000000e+00,1.000000000000000000e+00
-2.848999999999999311e-01,-5.899990844082358965e-02,-5.913531206547859714e-02,-1.354036246550074929e-04,2.000000000000000000e+00,1.000000000000000000e+00
-2.729499999999999149e-01,-5.900313240963055150e-02,-5.913238484331463651e-02,-1.292524336840850108e-04,2.000000000000000000e+00,1.000000000000000000e+00
-2.609999999999997877e-01,-5.900637971521830588e-02,-5.912976020094845575e-02,-1.233804857301498692e-04,2.000000000000000000e+00,1.000000000000000000e+00
-2.490499999999997716e-01,-5.900968247966537072e-02,-5.912745756757387117e-02,-1.177750879085004421e-04,2.000000000000000000e+00,1.000000000000000000e+00
-2.370999999999997554e-01,-5.901308873791038384e-02,-5.912551285491062653e-02,-1.124241170002426848e-04,2.000000000000000000e+00,1.000000000000000000e+00
-2.251499999999998503e-01,-5.901666603907736869e-02,-5.912398203101303790e-02,-1.073159919356692082e-04,2.000000000000000000e+00,1.000000000000000000e+00
-2.131999999999998341e-01,-5.902050673763719474e-02,-5.912294638474430153e-02,-1.024396471071067904e-04,2.000000000000000000e+00,1.000000000000000000e+00
-2.012499999999998179e-01,-5.902473542304142312e-02,-5.912251992937830880e-02,-9.778450633688567928e-05,2.000000000000000000e+00,1.000000000000000000e+00
-1.892999999999998018e-01,-5.902951911690532127e-02,-5.912285957421055393e-02,-9.334045730523266027e-05,2.000000000000000000e+00,1.000000000000000000e+00
-1.773499999999997856e-01,-5.903508109895766465e-02,-5.912417892516832335e-02,-8.909782621065870378e-05,2.000000000000000000e+00,1.000000000000000000e+00
-1.653999999999998805e-01,-5.904171952497735965e-02,-5.912676687737256076e-02,-8.504735239520111456e-05,2.000000000000000000e+00,1.000000000000000000e+00
-1.534499999999998643e-01,-5.904983239460184080e-02,-5.913101255721521510e-02,-8.118016261337429595e-05,2.000000000000000000e+00,1.000000000000000000e+00
-1.414999999999998481e-01,-5.905995094253951860e-02,-5.913743868709757379e-02,-7.748774455805518269e-05,2.000000000000000000e+00,1.000000000000000000e+00
-1.295499999999998320e-01,-5.907278419774759926e-02,-5.914674611692209705e-02,-7.396191917449779218e-05,2.000000000000000000e+00,1.000000000000000000e+00
-1.175999999999999268e-01,-5.908927832163780175e-02,-5.915987313283585514e-02,-7.059481119805338656e-05,2.000000000000000000e+00,1.000000000000000000e+00
-1.056499999999999106e-01,-5.911069544169902240e-02,-5.917807425893845119e-02,-6.737881723942878986e-05,2.000000000000000000e+00,1.000000000000000000e+00
-9.369999999999989448e-02,-5.913871808114160022e-02,-5.920302465176408707e-02,-6.430657062248684719e-05,2.000000000000000000e+00,1.000000000000000000e+00
-8.174999999999987832e-02,-5.917558697088698416e-02,-5.923695787295210624e-02,-6.137090206512207935e-05,2.000000000000000000e+00,1.000000000000000000e+00
-6.979999999999986215e-02,-5.922428201148231125e-02,-5.928284680669428097e-02,-5.856479521196972238e-05,2.000000000000000000e+00,1.000000000000000000e+00
-5.784999999999995701e-02,-5.928875813559605218e-02,-5.934463947163499953e-02,-5.588133603894734902e-05,2.000000000000000000e+00,1.000000000000000000e+00
-4.589999999999994085e-02,-5.937425012917432049e-02,-5.942756378449081528e-02,-5.331365531649479017e-05,2.000000000000000000e+00,1.000000000000000000e+00
-3.394999999999992468e-02,-5.948766098110595119e-02,-5.953851584501417687e-02,-5.085486390822568925e-05,2.000000000000000000e+00,1.000000000000000000e+00
-2.199999999999990852e-02,-5.963804775305458356e-02,-5.968654573495140586e-02,-4.849798189682230642e-05,2.000000000000000000e+00,1.000000000000000000e+00
-1.004999999999989235e-02,-5.983721292046875750e-02,-5.988344878565485946e-02,-4.623586518610195428e-05,2.000000000000000000e+00,1.000000000000000000e+00
1.900000000000012790e-03,-6.010039401762167638e-02,-6.014445515638761758e-02,-4.406113876594119905e-05,2.000000000000000000e+00,1.000000000000000000e+00
1.385000000000002895e-02,-6.044700299732293919e-02,-6.048896915497981031e-02,-4.196615765687111699e-05,2.000000000000000000e+00,1.000000000000000000e+00
2.580000000000004512e-02,-6.090115988399363162e-02,-6.094110292238272275e-02,-3.994303838909113447e-05,2.000000000000000000e+00,1.000000000000000000e+00
3.775000000000006128e-02,-6.148896365785935098e-02,-6.152694752080128254e-02,-3.798386294193156765e-05,3.000000000000000000e+00,1.000000000000000000e+00
4.970000000000007745e-02,-6.237933843363240027e-02,-6.241542815096431246e-02,-3.608971733191218556e-05,3.000000000000000000e+00,1.000000000000000000e+00
6.165000000000009361e-02,-6.353627002371077526e-02,-6.357051591219071984e-02,-3.424588847994458618e-05,3.000000000000000000e+00,1.000000000000000000e+00
7.360000000000010978e-02,-6.499454782477910586e-02,-6.502699195958940026e-02,-3.244413481029440049e-05,3.000000000000000000e+00,1.000000000000000000e+00
8.555000000000012594e-02,-6.680054014024611186e-02,-6.683121924882780285e-02,-3.067910858169098365e-05,3.000000000000000000e+00,1.000000000000000000e+00
9.750000000000003109e-02,-6.898824723271149151e-02,-6.901719548728973974e-02,-2.894825457824823367e-05,3.000000000000000000e+00,1.000000000000000000e+00
1.094500000000000473e-01,-7.206849665585313147e-02,-7.209577627042043635e-02,-2.727961456730487733e-05,3.000000000000000000e+00,1.000000000000000000e+00
1.214000000000000634e-01,-7.568677554884710446e-02,-7.571243445856895571e-02,-2.565890972185125296e-05,4.000000000000000000e+00,1.000000000000000000e+00
1.333500000000000796e-01,-7.832257332528003158e-02,-7.834667128438731198e-02,-2.409795910728040891e-05,3.000000000000000000e+00,1.000000000000000000e+00
1.453000000000000957e-01,-8.534035680495867526e-02,-8.536299592139501291e-02,-2.263911643633764736e-05,4.000000000000000000e+00,1.000000000000000000e+00
1.572500000000000009e-01,-8.952368603122634605e-02,-8.954494498902837440e-02,-2.125895780202835539e-05,3.000000000000000000e+00,1.000000000000000000e+00
1.692000000000000171e-01,-1.819640316030985971e-01,-1.819840398663037928e-01,-2.000826320519566437e-05,3.000000000000000000e+00,1.000000000000000000e+00
1.811500000000000332e-01,-4.667637763690079544e-01,-4.667826249131137861e-01,-1.884854410583169937e-05,3.000000000000000000e+00,1.000000000000000000e+00
1.931000000000000494e-01,-5.740230456447887875e-01,-5.740408596657848861e-01,-1.781402099609863399e-05,3.000000000000000000e+00,1.000000000000000000e+00
2.050500000000000100e-01,-5.462467922202512982e-01,-5.462636980138315668e-01,-1.690579358026855772e-05,3.000000000000000000e+00,1.000000000000000000e+00
2.170000000000000817e-01,-4.669038302358904380e-01,-4.669199130428526856e-01,-1.608280696224761996e-05,3.000000000000000000e+00,1.000000000000000000e+00
