applied_voltage_v_vs_rhe,peroxide_current_density_mA_cm2,total_current_density_mA_cm2,four_electron_current_density_mA_cm2,ss_steps,ss_converged
-4.999999999999998890e-01,1.575393525882617052e+00,-1.923264399362651922e+00,-3.498657925245268974e+00,2.000000000000000000e+00,1.000000000000000000e+00
-4.880499999999997618e-01,1.512500089288783434e+00,-1.860326423701869292e+00,-3.372826512990652503e+00,2.000000000000000000e+00,1.000000000000000000e+00
-4.760999999999998566e-01,1.443387193414448433e+00,-1.791191063003942929e+00,-3.234578256418391362e+00,2.000000000000000000e+00,1.000000000000000000e+00
-4.641499999999997295e-01,1.376676644822002249e+00,-1.724475242367067063e+00,-3.101151887189069534e+00,2.000000000000000000e+00,1.000000000000000000e+00
-4.521999999999998243e-01,1.309579302285702518e+00,-1.657386235316146594e+00,-2.966965537601849334e+00,2.000000000000000000e+00,1.000000000000000000e+00
-4.402499999999999192e-01,1.243635312323509767e+00,-1.591461667321699469e+00,-2.835096979645209458e+00,2.000000000000000000e+00,1.000000000000000000e+00
-4.282999999999997920e-01,1.180151682926124268e+00,-1.528006961976142497e+00,-2.708158644902266765e+00,2.000000000000000000e+00,1.000000000000000000e+00
-4.163499999999998868e-01,1.120067927550705500e+00,-1.467960882140749712e+00,-2.588028809691455212e+00,2.000000000000000000e+00,1.000000000000000000e+00
-4.043999999999997597e-01,1.063886076967244021e+00,-1.411825454816307390e+00,-2.475711531783551411e+00,2.000000000000000000e+00,1.000000000000000000e+00
-3.924499999999998545e-01,1.068927450489513431e+00,-1.416922653110461727e+00,-2.485850103599974936e+00,2.000000000000000000e+00,1.000000000000000000e+00
-3.804999999999999494e-01,1.227287555488140169e+00,-1.575349145974914711e+00,-2.802636701463054880e+00,2.000000000000000000e+00,1.000000000000000000e+00
-3.685499999999998222e-01,1.348123884364410552e+00,-1.696264003883380278e+00,-3.044387888247790830e+00,2.000000000000000000e+00,1.000000000000000000e+00
-3.565999999999999170e-01,1.435815730749550712e+00,-1.784048603682602652e+00,-3.219864334432153363e+00,2.000000000000000000e+00,1.000000000000000000e+00
-3.446500000000000119e-01,1.465084143778613068e+00,-1.813436872416040124e+00,-3.278521016194653193e+00,2.000000000000000000e+00,1.000000000000000000e+00
-3.326999999999998847e-01,1.420545270237158819e+00,-1.769059833618952693e+00,-3.189605103856111512e+00,2.000000000000000000e+00,1.000000000000000000e+00
-3.207499999999999796e-01,1.370959061421848757e+00,-1.719650384707851698e+00,-3.090609446129700455e+00,3.000000000000000000e+00,1.000000000000000000e+00
-3.087999999999998524e-01,1.314684361320373363e+00,-1.663569496623577670e+00,-2.978253857943951033e+00,3.000000000000000000e+00,1.000000000000000000e+00
-2.968499999999999472e-01,1.253186554906193351e+00,-1.602282064562777553e+00,-2.855468619468970903e+00,3.000000000000000000e+00,1.000000000000000000e+00
-2.848999999999999311e-01,1.186241990538148272e+00,-1.535565102671214932e+00,-2.721807093209362982e+00,3.000000000000000000e+00,1.000000000000000000e+00
-2.729499999999999149e-01,1.118600777864827034e+00,-1.468174089624693091e+00,-2.586774867489520346e+00,3.000000000000000000e+00,1.000000000000000000e+00
-2.609999999999997877e-01,1.046573163501060444e+00,-1.396402966227232145e+00,-2.442976129728292811e+00,4.000000000000000000e+00,1.000000000000000000e+00
-2.490499999999997716e-01,9.720483960507826371e-01,-1.322137832676012481e+00,-2.294186228726795118e+00,4.000000000000000000e+00,1.000000000000000000e+00
-2.370999999999997554e-01,8.960327548822106802e-01,-1.246381026711278484e+00,-2.142413781593488942e+00,4.000000000000000000e+00,1.000000000000000000e+00
-2.251499999999998503e-01,8.195616917974789528e-01,-1.170165688740392618e+00,-1.989727380537871682e+00,4.000000000000000000e+00,1.000000000000000000e+00
-2.131999999999998341e-01,7.436261747949242107e-01,-1.094481898187844138e+00,-1.838108072982768348e+00,4.000000000000000000e+00,1.000000000000000000e+00
-2.012499999999998179e-01,6.691031232574934373e-01,-1.020206897148257408e+00,-1.689310020405750734e+00,5.000000000000000000e+00,1.000000000000000000e+00
-1.892999999999998018e-01,5.968090731438118191e-01,-9.481610572723256913e-01,-1.544970130416137621e+00,5.000000000000000000e+00,1.000000000000000000e+00
-1.773499999999997856e-01,5.273478896922331183e-01,-8.789526852632583154e-01,-1.406300574955491545e+00,5.000000000000000000e+00,1.000000000000000000e+00
-1.653999999999998805e-01,4.611823300548093529e-01,-8.130516346326907007e-01,-1.274233964687500054e+00,5.000000000000000000e+00,1.000000000000000000e+00
-1.534499999999998643e-01,3.985975324404613107e-01,-7.507519466140141207e-01,-1.149349479054475376e+00,6.000000000000000000e+00,1.000000000000000000e+00
-1.414999999999998481e-01,3.397893279209585060e-01,-6.922623134098644382e-01,-1.032051641330822944e+00,6.000000000000000000e+00,1.000000000000000000e+00
-1.295499999999998320e-01,2.847806148886533606e-01,-6.376201179016803833e-01,-9.224007327903337439e-01,6.000000000000000000e+00,1.000000000000000000e+00
-1.175999999999999268e-01,2.335187265929879463e-01,-5.867912600648468313e-01,-8.203099866578347221e-01,6.000000000000000000e+00,1.000000000000000000e+00
-1.056499999999999106e-01,1.858772849990407705e-01,-5.396722166797546238e-01,-7.255495016787953944e-01,7.000000000000000000e+00,1.000000000000000000e+00
-9.369999999999989448e-02,1.417457207815385756e-01,-4.961828644931537413e-01,-6.379285852746923169e-01,7.000000000000000000e+00,1.000000000000000000e+00
-8.174999999999987832e-02,1.009730204504750428e-01,-4.562098640178106623e-01,-5.571828844682856774e-01,7.000000000000000000e+00,1.000000000000000000e+00
-6.979999999999986215e-02,6.343790208609262349e-02,-4.196812638788088856e-01,-4.831191659649015091e-01,7.000000000000000000e+00,1.000000000000000000e+00
-5.784999999999995701e-02,2.903955080711627043e-02,-3.865604363679470690e-01,-4.155999871750633567e-01,7.000000000000000000e+00,1.000000000000000000e+00
-4.589999999999994085e-02,-2.320453404472069651e-03,-3.568319257470786710e-01,-3.545114723426066039e-01,8.000000000000000000e+00,1.000000000000000000e+00
-3.394999999999992468e-02,-3.072544215898973669e-02,-3.305205226171389898e-01,-2.997950804581492323e-01,8.000000000000000000e+00,1.000000000000000000e+00
-2.199999999999990852e-02,-5.631764512038216208e-02,-3.076198538978884844e-01,-2.513022087775063085e-01,8.000000000000000000e+00,1.000000000000000000e+00
-1.004999999999989235e-02,-7.928459521999017823e-02,-2.881113600423088061e-01,-2.088267648223186279e-01,8.000000000000000000e+00,1.000000000000000000e+00
1.900000000000012790e-03,-9.578465549787211486e-02,-2.678924356662690798e-01,-1.721077801683969510e-01,8.000000000000000000e+00,1.000000000000000000e+00
1.385000000000002895e-02,-1.191445203710494866e-01,-2.598727111613494123e-01,-1.407281907902999118e-01,8.000000000000000000e+00,1.000000000000000000e+00
2.580000000000004512e-02,-1.365988609740426962e-01,-2.508016191521030280e-01,-1.142027581780603318e-01,8.000000000000000000e+00,1.000000000000000000e+00
3.775000000000006128e-02,-1.528856862223219037e-01,-2.449107216676693899e-01,-9.202503544534748614e-02,7.000000000000000000e+00,1.000000000000000000e+00
4.970000000000007745e-02,-1.683865146686410186e-01,-2.420481474012020906e-01,-7.366163273256107202e-02,7.000000000000000000e+00,1.000000000000000000e+00
6.165000000000009361e-02,-1.844491954010409607e-01,-2.430961547307650128e-01,-5.864695932972405212e-02,7.000000000000000000e+00,1.000000000000000000e+00
7.360000000000010978e-02,-2.011218865698084779e-01,-2.475886662140478478e-01,-4.646677964423936991e-02,7.000000000000000000e+00,1.000000000000000000e+00
8.555000000000012594e-02,-2.157362291573994284e-01,-2.523905756735849715e-01,-3.665434651618554307e-02,6.000000000000000000e+00,1.000000000000000000e+00
9.750000000000003109e-02,-2.376990560608530090e-01,-2.665560285177592248e-01,-2.885697245690621582e-02,6.000000000000000000e+00,1.000000000000000000e+00
1.094500000000000473e-01,-2.573745575198679303e-01,-2.800400506451677374e-01,-2.266549312529980709e-02,6.000000000000000000e+00,1.000000000000000000e+00
1.214000000000000634e-01,-2.806157310102824765e-01,-2.984262188465170995e-01,-1.781048783623462306e-02,6.000000000000000000e+00,1.000000000000000000e+00
1.333500000000000796e-01,-1.249182457859924877e+00,-1.263180223074442443e+00,-1.399776521451756572e-02,5.000000000000000000e+00,1.000000000000000000e+00
1.453000000000000957e-01,-1.676945832612813270e+00,-1.687962078856383830e+00,-1.101624624357055993e-02,5.000000000000000000e+00,1.000000000000000000e+00
1.572500000000000009e-01,-1.698857311099590151e+00,-1.707554772316373315e+00,-8.697461216783164417e-03,5.000000000000000000e+00,1.000000000000000000e+00
1.692000000000000171e-01,-1.447580185894263627e+00,-1.454469434995764754e+00,-6.889249101501127015e-03,4.000000000000000000e+00,1.000000000000000000e+00
1.811500000000000332e-01,-1.246551152557509701e+00,-1.252001266444444871e+00,-5.450113886935170626e-03,4.000000000000000000e+00,1.000000000000000000e+00
1.931000000000000494e-01,-1.075597228164117514e+00,-1.079905302327456518e+00,-4.308074163339004059e-03,3.000000000000000000e+00,1.000000000000000000e+00
2.050500000000000100e-01,-9.673481637509119269e-01,-9.707503998060500461e-01,-3.402236055138119220e-03,3.000000000000000000e+00,1.000000000000000000e+00
2.170000000000000817e-01,-8.659415219548370901e-01,-8.686258651707364775e-01,-2.684343215899387403e-03,4.000000000000000000e+00,1.000000000000000000e+00
2.289500000000000979e-01,-7.829794900987961936e-01,-7.850937522037992888e-01,-2.114262105003095193e-03,4.000000000000000000e+00,1.000000000000000000e+00
2.409000000000000585e-01,-7.133489047405195960e-01,-7.150107075290222935e-01,-1.661802788502697581e-03,5.000000000000000000e+00,1.000000000000000000e+00
2.528500000000000747e-01,-6.533386535573945109e-01,-6.546415054512353393e-01,-1.302851893840828446e-03,5.000000000000000000e+00,1.000000000000000000e+00
2.648000000000000353e-01,-6.002445705478921534e-01,-6.012628851515496864e-01,-1.018314603657533013e-03,6.000000000000000000e+00,1.000000000000000000e+00
2.767500000000000515e-01,-5.521268775598752176e-01,-5.529197827558605116e-01,-7.929051959852939646e-04,6.000000000000000000e+00,1.000000000000000000e+00
2.887000000000000122e-01,-5.075919457904397580e-01,-5.082065114115732474e-01,-6.145656211334893371e-04,7.000000000000000000e+00,1.000000000000000000e+00
3.006500000000000283e-01,-4.656592712995914485e-01,-4.661329208671554647e-01,-4.736495675640162162e-04,7.000000000000000000e+00,1.000000000000000000e+00
3.126000000000000445e-01,-4.256467245959111856e-01,-4.260092725459930230e-01,-3.625479500818373779e-04,7.000000000000000000e+00,1.000000000000000000e+00
3.245500000000000052e-01,-3.870982181771974728e-01,-3.873734388077541002e-01,-2.752206305566273770e-04,8.000000000000000000e+00,1.000000000000000000e+00
3.365000000000000213e-01,-3.497341550985469949e-01,-3.499410016208332475e-01,-2.068465222862525543e-04,8.000000000000000000e+00,1.000000000000000000e+00
3.484499999999999820e-01,-3.134149616362762458e-01,-3.135685869901627121e-01,-1.536253538864662538e-04,8.000000000000000000e+00,1.000000000000000000e+00
3.603999999999999981e-01,-2.781287784052865475e-01,-2.782413078722968947e-01,-1.125294670103471617e-04,9.000000000000000000e+00,1.000000000000000000e+00
