applied_voltage_v_vs_rhe,peroxide_current_density_mA_cm2,total_current_density_mA_cm2,four_electron_current_density_mA_cm2,ss_steps,ss_converged
-4.999999999999998890e-01,1.975246702986133807e+00,-2.322941123603306846e+00,-4.298187826589440874e+00,2.000000000000000000e+00,1.000000000000000000e+00
-4.880499999999997618e-01,1.975358553468604006e+00,-2.322977719941995645e+00,-4.298336273410599873e+00,2.000000000000000000e+00,1.000000000000000000e+00
-4.760999999999998566e-01,1.975437878749929599e+00,-2.323000847468356778e+00,-4.298438726218286376e+00,2.000000000000000000e+00,1.000000000000000000e+00
-4.641499999999997295e-01,1.975491473000190679e+00,-2.323012487161398631e+00,-4.298503960161589532e+00,2.000000000000000000e+00,1.000000000000000000e+00
-4.521999999999998243e-01,1.975523926588378609e+00,-2.323013636436530582e+00,-4.298537563024908970e+00,2.000000000000000000e+00,1.000000000000000000e+00
-4.402499999999999192e-01,1.975538018565890619e+00,-2.323004397850388703e+00,-4.298542416416279544e+00,2.000000000000000000e+00,1.000000000000000000e+00
-4.282999999999997920e-01,1.975535545293155337e+00,-2.322984738271417715e+00,-4.298520283564572608e+00,2.000000000000000000e+00,1.000000000000000000e+00
-4.163499999999998868e-01,1.975524117856166662e+00,-2.322960385849957010e+00,-4.298484503706124116e+00,2.000000000000000000e+00,1.000000000000000000e+00
-4.043999999999997597e-01,1.975495140074860378e+00,-2.322921867198290968e+00,-4.298417007273151569e+00,2.000000000000000000e+00,1.000000000000000000e+00
-3.924499999999998545e-01,1.975449561998644743e+00,-2.322869248513494966e+00,-4.298318810512139265e+00,2.000000000000000000e+00,1.000000000000000000e+00
-3.804999999999999494e-01,1.975385740847697802e+00,-2.322800462867055327e+00,-4.298186203714752907e+00,2.000000000000000000e+00,1.000000000000000000e+00
-3.685499999999998222e-01,1.975284961301099429e+00,-2.322696264835450108e+00,-4.297981226136549537e+00,2.000000000000000000e+00,1.000000000000000000e+00
-3.565999999999999170e-01,1.975145393251135140e+00,-2.322554531633822972e+00,-4.297699924884957667e+00,2.000000000000000000e+00,1.000000000000000000e+00
-3.446500000000000119e-01,1.974955114487046748e+00,-2.322363155593276218e+00,-4.297318270080323188e+00,2.000000000000000000e+00,1.000000000000000000e+00
-3.326999999999998847e-01,1.974697884443679996e+00,-2.322105802138000108e+00,-4.296803686581680104e+00,2.000000000000000000e+00,1.000000000000000000e+00
-3.207499999999999796e-01,1.974351772911625336e+00,-2.321760530432652292e+00,-4.296112303344277628e+00,2.000000000000000000e+00,1.000000000000000000e+00
-3.087999999999998524e-01,1.973887316960247551e+00,-2.321297949375721537e+00,-4.295185266335969310e+00,2.000000000000000000e+00,1.000000000000000000e+00
-2.968499999999999472e-01,1.973265060415940075e+00,-2.320678763194763405e+00,-4.293943823610703703e+00,2.000000000000000000e+00,1.000000000000000000e+00
-2.848999999999999311e-01,1.972432286887814357e+00,-2.319850518147501539e+00,-4.292282805035315896e+00,2.000000000000000000e+00,1.000000000000000000e+00
-2.729499999999999149e-01,1.971318705168691787e+00,-2.318743310306269567e+00,-4.290062015474961576e+00,2.000000000000000000e+00,1.000000000000000000e+00
-2.609999999999997877e-01,1.969830785990896782e+00,-2.317264155283909499e+00,-4.287094941274806281e+00,2.000000000000000000e+00,1.000000000000000000e+00
-2.490499999999997716e-01,1.967844386160446213e+00,-2.315289658680240947e+00,-4.283134044840687160e+00,2.000000000000000000e+00,1.000000000000000000e+00
-2.370999999999997554e-01,1.965195241251678437e+00,-2.312656572276933442e+00,-4.277851813528611657e+00,2.000000000000000000e+00,1.000000000000000000e+00
-2.251499999999998503e-01,1.961666884593251892e+00,-2.309149798937703224e+00,-4.270816683530955338e+00,2.000000000000000000e+00,1.000000000000000000e+00
-2.131999999999998341e-01,1.956975602192191355e+00,-2.304487462845914436e+00,-4.261463065038105569e+00,2.000000000000000000e+00,1.000000000000000000e+00
-2.012499999999998179e-01,1.950752237993494953e+00,-2.298302868659119813e+00,-4.249055106652614988e+00,2.000000000000000000e+00,1.000000000000000000e+00
-1.892999999999998018e-01,1.942521148689420496e+00,-2.290123661143158795e+00,-4.232644809832579291e+00,2.000000000000000000e+00,1.000000000000000000e+00
-1.773499999999997856e-01,1.931677565392415197e+00,-2.279349457617635633e+00,-4.211027023010050385e+00,2.000000000000000000e+00,1.000000000000000000e+00
-1.653999999999998805e-01,1.917466308200736380e+00,-2.265230920096607647e+00,-4.182697228297343806e+00,2.000000000000000000e+00,1.000000000000000000e+00
-1.534499999999998643e-01,1.898967491396497564e+00,-2.246855929850631206e+00,-4.145823421247128771e+00,2.000000000000000000e+00,1.000000000000000000e+00
-1.414999999999998481e-01,1.875098664929994774e+00,-2.223152342416969685e+00,-4.098251007346964236e+00,2.000000000000000000e+00,1.000000000000000000e+00
-1.295499999999998320e-01,1.844647330333447410e+00,-2.192921301496444375e+00,-4.037568631829891785e+00,2.000000000000000000e+00,1.000000000000000000e+00
-1.175999999999999268e-01,1.806351300861370968e+00,-2.154918632032203796e+00,-3.961269932893574541e+00,2.000000000000000000e+00,1.000000000000000000e+00
-1.056499999999999106e-01,1.759043325564291216e+00,-2.108000795555977191e+00,-3.867044121120268407e+00,2.000000000000000000e+00,1.000000000000000000e+00
-9.369999999999989448e-02,1.701865130068237919e+00,-2.051340639854672965e+00,-3.753205769922910662e+00,2.000000000000000000e+00,1.000000000000000000e+00
-8.174999999999987832e-02,1.634529281179226690e+00,-1.984691446278866289e+00,-3.619220727458093201e+00,2.000000000000000000e+00,1.000000000000000000e+00
-6.979999999999986215e-02,1.557566567113087386e+00,-1.908637072219609099e+00,-3.466203639332696262e+00,2.000000000000000000e+00,1.000000000000000000e+00
-5.784999999999995701e-02,1.472458504890663988e+00,-1.824727887657600967e+00,-3.297186392548264955e+00,2.000000000000000000e+00,1.000000000000000000e+00
-4.589999999999994085e-02,1.381551339364352815e+00,-1.735398875059321000e+00,-3.116950214423673593e+00,2.000000000000000000e+00,1.000000000000000000e+00
-3.394999999999992468e-02,1.287707480650646996e+00,-1.643625644060294100e+00,-2.931333124710941096e+00,2.000000000000000000e+00,1.000000000000000000e+00
-2.199999999999990852e-02,1.193761949448712167e+00,-1.552385290190497535e+00,-2.746147239639209481e+00,2.000000000000000000e+00,1.000000000000000000e+00
-1.004999999999989235e-02,1.101952878654177015e+00,-1.464088784734472792e+00,-2.566041663388650029e+00,2.000000000000000000e+00,1.000000000000000000e+00
1.900000000000012790e-03,1.013510303442119120e+00,-1.380145383844391338e+00,-2.393655687286510236e+00,3.000000000000000000e+00,1.000000000000000000e+00
1.385000000000002895e-02,9.278904909522294187e-01,-1.301287018401661388e+00,-2.229177509353890585e+00,3.000000000000000000e+00,1.000000000000000000e+00
2.580000000000004512e-02,1.067798237710787523e+00,-1.449817226748333354e+00,-2.517615464459121100e+00,3.000000000000000000e+00,1.000000000000000000e+00
3.775000000000006128e-02,1.150031623430700645e+00,-1.542727920644425321e+00,-2.692759544075125966e+00,3.000000000000000000e+00,1.000000000000000000e+00
4.970000000000007745e-02,1.164042089620761278e+00,-1.569681945601812068e+00,-2.733724035222573345e+00,3.000000000000000000e+00,1.000000000000000000e+00
6.165000000000009361e-02,1.065932383406112072e+00,-1.488549525269964979e+00,-2.554481908676077051e+00,3.000000000000000000e+00,1.000000000000000000e+00
