phi_applied,flux_clean,flux_noisy,converged,steps_taken,final_time,final_relative_change,final_absolute_change,species_flux,failure_reason
0,0.1473460809004158,0.1473460809004158,1,21,2.1,0.0001933124659020041,1.577226987899139e-05,0.05718100881472898;0.09016507208568686,
0.002857142857142857,0.1496341699868209,0.1496341699868209,1,21,2.1,0.0001996276174489574,1.665050454301154e-05,0.05213976084487248;0.09749440914194846,
0.005714285714285714,0.1524580334746042,0.1524580334746042,1,22,2.2,0.0001538249039504178,1.306395794468951e-05,0.04737654182979958;0.1050814916448046,
0.008571428571428572,0.1558618314141555,0.1558618314141555,1,22,2.2,0.0001594661729959014,1.373476028145026e-05,0.04288652413085551;0.1129753072833,
0.01142857142857143,0.1598362995809255,0.1598362995809255,1,22,2.2,0.0001657867606235012,1.441352109432525e-05,0.03864444050157325;0.1211918590793523,
0.01428571428571429,0.1644004366841207,0.1644004366841207,1,22,2.2,0.0001729551715012657,1.509750314820923e-05,0.03463466386884226;0.1297657728152785,
0.01714285714285714,0.169582792245124,0.169582792245124,1,22,2.2,0.000181202850404044,1.578363988827269e-05,0.03084308748349119;0.1387397047616328,
0.02,0.1754236626716425,0.1754236626716425,1,22,2.2,0.0001908560491823405,1.646855554046645e-05,0.02725682340426354;0.1481668392673789,
0.02285714285714286,0.1819783646570816,0.1819783646570816,1,22,2.2,0.0002023891301742614,1.714862529111905e-05,0.02386394186037108;0.1581144227967105,
0.02571428571428571,0.1893056789121542,0.1893056789121542,1,23,2.3,0.0001599254951612498,1.315982844682373e-05,0.0206499279019701;0.1686557510101841,
0.02857142857142857,0.1975410035839837,0.1975410035839837,1,23,2.3,0.0001728317068286165,1.362429158913159e-05,0.0176109092287119;0.1799300943552718,
0.03142857142857143,0.2068100672909965,0.2068100672909965,1,23,2.3,0.0001897948949011977,1.407328123326224e-05,0.01473277461297579;0.1920772926780207,
0.03428571428571429,0.217301233538754,0.217301233538754,1,24,2.4,0.0001567124332050627,1.065568842331666e-05,0.01200294174087974;0.2052982917978743,
0.03714285714285714,0.2293336446578909,0.2293336446578909,1,24,2.4,0.0001819665157083582,1.093437374521944e-05,0.009413932690756216;0.2199197119671347,
0.04,0.243338073938748,0.243338073938748,1,25,2.5,0.0001637168785941199,8.190008295383411e-06,0.006949487167001788;0.2363885867717462,
